c_personid,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_birthyear,c_death_age,c_fl_earliest_year,c_fl_latest_year,c_surname_chn,c_dy,c_choronym_code,c_self_bio
256,947.0,5.0,,0.0,12723.0,1.0,0.0,0.0,,53.0,976.0,,張,15.0,0.0,0.0
257,994.0,12.0,3135.0,0.0,11800.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
258,1087.0,29.0,,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
259,962.0,1.0,,0.0,100393.0,1.0,0.0,0.0,962.0,75.0,,,張,15.0,75.0,1.0
260,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
261,918.0,1.0,,0.0,11673.0,1.0,0.0,0.0,918.0,68.0,,,張,15.0,4.0,1.0
262,983.0,1.0,,0.0,12690.0,1.0,0.0,0.0,983.0,78.0,,,張,15.0,6.0,1.0
263,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
264,1096.0,1.0,,0.0,100040.0,1.0,0.0,0.0,1096.0,53.0,,,張,15.0,4.0,0.0
265,,,,0.0,100339.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
266,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
267,975.0,1.0,,0.0,11486.0,1.0,0.0,0.0,975.0,59.0,,,張,15.0,0.0,1.0
268,955.0,13.0,,0.0,12723.0,1.0,0.0,0.0,,,962.0,972.0,張,15.0,6.0,1.0
269,950.0,5.0,,0.0,12852.0,1.0,0.0,0.0,0.0,56.0,,,張,15.0,0.0,1.0
270,1091.0,27.0,7016.0,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,6.0,0.0
271,995.0,1.0,,0.0,11192.0,1.0,0.0,0.0,995.0,80.0,,,張,15.0,6.0,1.0
272,1043.0,1.0,,0.0,13313.0,1.0,0.0,0.0,1043.0,79.0,,,張,15.0,0.0,1.0
273,1006.0,27.0,332.0,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
274,1094.0,29.0,,0.0,13294.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
275,1026.0,13.0,,0.0,12435.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
276,950.0,5.0,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
277,,,,0.0,100677.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
278,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
279,964.0,1.0,,0.0,100040.0,1.0,0.0,0.0,964.0,86.0,,,張,15.0,4.0,1.0
280,981.0,5.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,1.0
281,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
282,968.0,11.0,185.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,1.0
283,1033.0,5.0,,0.0,12881.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,0.0
284,,,,0.0,100122.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
285,1001.0,29.0,,0.0,13446.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
286,1034.0,11.0,205.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,0.0
287,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
288,1133.0,5.0,,0.0,12780.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
289,1082.0,29.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,1.0
290,1070.0,5.0,,0.0,100464.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
291,1035.0,5.0,,0.0,11989.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
292,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
293,997.0,5.0,,0.0,12790.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
294,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
295,1004.0,11.0,3161.0,0.0,11143.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
296,,,,0.0,13869.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
297,1035.0,5.0,,0.0,13291.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
298,1013.0,1.0,,0.0,11214.0,1.0,0.0,0.0,1013.0,70.0,,,張,15.0,4.0,1.0
299,986.0,1.0,,0.0,100033.0,1.0,0.0,0.0,986.0,86.0,,,張,15.0,0.0,1.0
300,1064.0,5.0,,0.0,12881.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,0.0
301,1030.0,29.0,,0.0,12532.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
302,,,,0.0,13869.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
303,1031.0,5.0,,0.0,12881.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
304,982.0,11.0,193.0,0.0,11979.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
305,969.0,1.0,,0.0,100409.0,1.0,0.0,0.0,969.0,77.0,,,張,15.0,0.0,1.0
306,1000.0,5.0,,0.0,12435.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
307,,,,0.0,12726.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
308,,,,0.0,100221.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
309,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
310,1019.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1019.0,49.0,,,張,15.0,0.0,1.0
311,1015.0,11.0,318.0,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,6.0,1.0
312,1112.0,12.0,289.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,0.0
313,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,4.0,0.0
314,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
315,1022.0,11.0,8016.0,0.0,11969.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
316,1052.0,5.0,,0.0,11478.0,1.0,0.0,0.0,0.0,0.0,,,郭,15.0,0.0,1.0
317,1013.0,1.0,,0.0,11299.0,1.0,0.0,0.0,1013.0,75.0,,,張,15.0,0.0,1.0
318,985.0,1.0,,0.0,12441.0,1.0,0.0,0.0,985.0,78.0,,,張,15.0,6.0,0.0
319,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,1.0
320,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
321,987.0,1.0,,0.0,11381.0,1.0,0.0,0.0,987.0,72.0,,,張,15.0,21.0,1.0
322,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
323,1098.0,5.0,,0.0,12879.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
324,,,,0.0,100228.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
325,1081.0,1.0,,0.0,12723.0,1.0,0.0,0.0,1081.0,78.0,,,張,15.0,6.0,1.0
326,1002.0,1.0,,0.0,100040.0,1.0,0.0,0.0,1002.0,58.0,,,張,15.0,4.0,1.0
327,,,,0.0,,,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
328,1043.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,6.0,0.0
329,1097.0,1.0,,0.0,12888.0,1.0,0.0,0.0,1097.0,75.0,,,張,15.0,4.0,1.0
330,939.0,1.0,,0.0,100119.0,1.0,0.0,0.0,939.0,70.0,,,張,15.0,0.0,1.0
331,1016.0,5.0,,0.0,13166.0,1.0,0.0,0.0,0.0,0.0,,,張,15.0,0.0,0.0
332,946.0,1.0,,0.0,11273.0,1.0,0.0,0.0,946.0,70.0,,,張,15.0,0.0,1.0
333,1035.0,1.0,,0.0,13892.0,1.0,0.0,0.0,1035.0,71.0,,,章,15.0,27.0,1.0
334,1094.0,5.0,,0.0,13892.0,1.0,0.0,0.0,0.0,0.0,1124.0,,章,15.0,27.0,1.0
335,1095.0,27.0,333.0,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,章,15.0,27.0,0.0
336,1106.0,1.0,,0.0,12789.0,1.0,0.0,0.0,1106.0,68.0,,,章,15.0,27.0,1.0
337,,,,0.0,,,0.0,0.0,0.0,0.0,,,章,15.0,27.0,1.0
338,,,,0.0,,,0.0,0.0,0.0,0.0,,,章,15.0,0.0,0.0
339,1078.0,1.0,,0.0,12811.0,1.0,0.0,0.0,1078.0,61.0,,,章,15.0,27.0,1.0
340,,,,0.0,12757.0,1.0,0.0,0.0,0.0,0.0,,,章,15.0,0.0,0.0
341,,,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,章,15.0,27.0,0.0
342,970.0,29.0,,0.0,13892.0,1.0,0.0,0.0,0.0,0.0,1005.0,,章,15.0,27.0,1.0
343,,,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,章,15.0,27.0,0.0
344,978.0,1.0,,0.0,13892.0,1.0,0.0,0.0,978.0,71.0,,,章,15.0,27.0,1.0
345,1035.0,5.0,,0.0,13892.0,1.0,0.0,0.0,,76.0,,,章,15.0,27.0,1.0
346,1085.0,5.0,,0.0,13894.0,1.0,0.0,0.0,0.0,0.0,1115.0,1156.0,章,15.0,27.0,1.0
347,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
348,945.0,1.0,,0.0,100115.0,1.0,0.0,0.0,945.0,65.0,,,趙,15.0,0.0,1.0
349,1041.0,13.0,,0.0,100628.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
350,907.0,23.0,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
351,1057.0,12.0,402.0,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
352,1019.0,1.0,,0.0,12096.0,1.0,0.0,0.0,1019.0,72.0,,,趙,15.0,0.0,1.0
353,963.0,1.0,,0.0,11268.0,1.0,0.0,0.0,963.0,76.0,,,趙,15.0,0.0,1.0
354,1029.0,11.0,4153.0,0.0,100663.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
355,1079.0,27.0,352.0,0.0,12096.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
356,,,10520.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,22.0,0.0
357,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
358,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
359,969.0,13.0,,0.0,100663.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
360,962.0,5.0,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
361,1029.0,11.0,4153.0,0.0,100663.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
362,1081.0,1.0,,0.0,12800.0,1.0,0.0,0.0,1081.0,55.0,,,趙,15.0,83.0,1.0
363,1066.0,1.0,,0.0,13473.0,1.0,0.0,0.0,1066.0,76.0,,,趙,15.0,0.0,1.0
364,1108.0,5.0,,0.0,100224.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,22.0,1.0
365,1112.0,28.0,10529.0,0.0,100174.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,22.0,0.0
366,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,22.0,0.0
367,,,10525.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,22.0,0.0
368,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
369,1073.0,5.0,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
370,1059.0,12.0,10466.0,0.0,100658.0,1.0,0.0,0.0,,68.0,,,趙,15.0,0.0,1.0
371,1061.0,11.0,10457.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
372,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
373,1082.0,29.0,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
374,921.0,1.0,,0.0,11574.0,1.0,0.0,0.0,921.0,58.0,,,趙,15.0,0.0,1.0
375,1008.0,1.0,,0.0,12800.0,1.0,0.0,0.0,1008.0,77.0,,,趙,15.0,83.0,1.0
376,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
377,1121.0,12.0,10458.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
378,,,10480.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
379,1121.0,12.0,398.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
380,1086.0,29.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
381,,,10534.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
382,1112.0,12.0,25412.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
383,1090.0,12.0,16012.0,0.0,12711.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
384,1118.0,12.0,27187.0,0.0,100055.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
385,,,14780.0,0.0,12785.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
386,1130.0,5.0,,0.0,12711.0,1.0,0.0,0.0,0.0,0.0,1159.0,,趙,15.0,0.0,0.0
387,933.0,13.0,,0.0,11268.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
388,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
389,1091.0,13.0,,0.0,12876.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
390,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
391,1043.0,11.0,1033.0,0.0,13360.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
392,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
393,,,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
394,1040.0,1.0,,0.0,11152.0,1.0,0.0,0.0,1040.0,68.0,,,趙,15.0,0.0,1.0
395,1071.0,1.0,,0.0,100628.0,1.0,0.0,0.0,1071.0,0.0,,,趙,15.0,0.0,1.0
396,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
397,,,,0.0,,,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
398,1091.0,12.0,371.0,0.0,100658.0,1.0,0.0,0.0,,67.0,,,趙,15.0,0.0,1.0
399,,,10464.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
400,1102.0,1.0,,0.0,12762.0,1.0,0.0,0.0,1102.0,66.0,,,趙,15.0,0.0,1.0
401,1091.0,12.0,15282.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,0.0
402,1027.0,5.0,,0.0,12801.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,83.0,1.0
403,1064.0,5.0,,0.0,12886.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
404,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,趙,15.0,0.0,1.0
405,1097.0,29.0,,0.0,100579.0,1.0,0.0,0.0,,,1131.0,,折,15.0,0.0,1.0
406,1094.0,12.0,417.0,0.0,12886.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
407,1089.0,11.0,8027.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
408,1094.0,12.0,417.0,0.0,12886.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
409,1079.0,5.0,,0.0,12811.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
410,1085.0,5.0,,0.0,12716.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
411,992.0,1.0,,0.0,12690.0,1.0,0.0,0.0,992.0,62.0,,,鄭,15.0,11.0,1.0
412,1098.0,5.0,,0.0,13878.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
413,1047.0,1.0,,0.0,11243.0,1.0,0.0,0.0,1047.0,67.0,,,鄭,15.0,0.0,1.0
414,1102.0,5.0,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
415,950.0,5.0,,0.0,100549.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
416,997.0,5.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
417,1064.0,29.0,,0.0,12886.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
418,,,,0.0,,,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
419,1088.0,5.0,,0.0,13883.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
420,1047.0,29.0,,0.0,100494.0,1.0,0.0,0.0,,,,,李,15.0,0.0,1.0
421,1085.0,12.0,11023.0,0.0,100531.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
422,,,,0.0,,,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,1.0
423,962.0,5.0,,0.0,100192.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,11.0,0.0
424,,,,0.0,,,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
425,970.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,11.0,1.0
426,1077.0,11.0,413.0,0.0,100006.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
427,1078.0,1.0,,0.0,100006.0,1.0,0.0,0.0,1078.0,84.0,,,鄭,15.0,0.0,1.0
428,953.0,1.0,,0.0,100141.0,1.0,0.0,0.0,953.0,61.0,,,鄭,15.0,11.0,1.0
429,,,,0.0,11243.0,1.0,0.0,0.0,0.0,0.0,,,鄭,15.0,0.0,0.0
430,,,,0.0,,,0.0,0.0,0.0,0.0,,,吉,15.0,0.0,0.0
431,,,,0.0,,,0.0,0.0,0.0,0.0,,,汲,15.0,0.0,0.0
432,1091.0,5.0,,0.0,13359.0,1.0,0.0,0.0,0.0,0.0,,1161.0,計,15.0,0.0,1.0
433,1027.0,5.0,,0.0,100158.0,1.0,0.0,0.0,0.0,66.0,1057.0,1086.0,郟,15.0,0.0,1.0
434,1079.0,5.0,,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
435,1027.0,29.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,34.0,1.0
436,1028.0,11.0,8031.0,0.0,11969.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,34.0,1.0
437,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,0.0
438,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
439,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
440,1050.0,5.0,,0.0,12655.0,1.0,0.0,0.0,,73.0,,,賈,15.0,0.0,1.0
441,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
442,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,0.0
443,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,0.0
444,1049.0,14.0,,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
445,,,,0.0,,,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,0.0
446,,,15958.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,0.0
447,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,賈,15.0,0.0,1.0
448,914.0,29.0,,0.0,100658.0,1.0,0.0,0.0,,,,,賈,15.0,34.0,1.0
449,1016.0,5.0,,0.0,100072.0,1.0,0.0,0.0,,44.0,,,賈,15.0,34.0,1.0
450,,,,0.0,,,0.0,0.0,0.0,0.0,,,江,15.0,0.0,0.0
451,1037.0,5.0,,0.0,12733.0,1.0,0.0,0.0,0.0,0.0,,,江,15.0,0.0,0.0
452,,,,0.0,,,0.0,0.0,0.0,0.0,,,江,15.0,0.0,0.0
453,955.0,5.0,,0.0,13918.0,1.0,0.0,0.0,0.0,0.0,,,江,15.0,0.0,0.0
454,1031.0,5.0,,0.0,12788.0,1.0,0.0,0.0,0.0,0.0,,,江,15.0,0.0,1.0
455,1081.0,12.0,3229.0,0.0,12793.0,1.0,0.0,0.0,0.0,0.0,1128.0,,姜,15.0,43.0,1.0
456,1111.0,28.0,3229.0,0.0,12793.0,2.0,0.0,0.0,0.0,0.0,,,姜,15.0,43.0,1.0
457,1079.0,5.0,,0.0,12733.0,1.0,0.0,0.0,,,1109.0,,姜,15.0,43.0,1.0
458,1077.0,22.0,,0.0,12789.0,1.0,0.0,0.0,0.0,0.0,,,姜,15.0,43.0,0.0
459,963.0,1.0,,0.0,11183.0,1.0,0.0,0.0,963.0,68.0,,,姜,15.0,43.0,1.0
460,1091.0,5.0,,0.0,12726.0,1.0,0.0,0.0,0.0,0.0,,,蔣,15.0,13.0,0.0
461,1031.0,1.0,,0.0,12726.0,1.0,0.0,0.0,1031.0,74.0,,,蔣,15.0,13.0,1.0
462,1040.0,27.0,465.0,0.0,12690.0,1.0,0.0,0.0,,49.0,,,蔣,15.0,13.0,1.0
463,1098.0,5.0,,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,,,蔣,15.0,0.0,0.0
464,1000.0,5.0,,0.0,,,0.0,0.0,0.0,0.0,,,蔣,15.0,0.0,0.0
465,980.0,1.0,,0.0,12690.0,1.0,0.0,0.0,980.0,75.0,,,蔣,15.0,13.0,1.0
466,1085.0,1.0,,0.0,12726.0,1.0,0.0,0.0,1085.0,75.0,,,蔣,15.0,13.0,1.0
467,1012.0,5.0,,0.0,13294.0,1.0,0.0,0.0,,66.0,,,蹇,15.0,0.0,1.0
468,1042.0,12.0,467.0,0.0,13294.0,1.0,0.0,0.0,0.0,0.0,,,蹇,15.0,0.0,1.0
469,1095.0,1.0,,0.0,12853.0,1.0,0.0,0.0,1095.0,77.0,,,金,15.0,29.0,1.0
470,1012.0,5.0,,0.0,12879.0,1.0,0.0,0.0,0.0,0.0,,,金,15.0,29.0,1.0
471,,,,0.0,,,0.0,0.0,0.0,0.0,,,金,15.0,0.0,0.0
472,,,,0.0,,,0.0,0.0,0.0,0.0,,,靳,15.0,0.0,1.0
473,,,,0.0,,,0.0,0.0,0.0,0.0,,,井,15.0,0.0,0.0
474,,,,0.0,100072.0,1.0,0.0,0.0,0.0,0.0,1140.0,,井,15.0,0.0,1.0
475,1049.0,5.0,,0.0,12723.0,1.0,0.0,0.0,,,1079.0,,周,15.0,0.0,1.0
476,1040.0,5.0,,0.0,12819.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,10.0,0.0
477,1049.0,5.0,,0.0,13047.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
478,,,,0.0,100072.0,1.0,0.0,0.0,0.0,0.0,,1049.0,周,15.0,0.0,1.0
479,,,,0.0,,,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
480,970.0,1.0,,0.0,100416.0,1.0,0.0,0.0,970.0,64.0,,,周,15.0,0.0,1.0
481,1043.0,5.0,,0.0,100416.0,1.0,0.0,0.0,0.0,0.0,1068.0,1094.0,周,15.0,0.0,1.0
482,1014.0,20.0,,0.0,11574.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,1.0
483,1030.0,1.0,,0.0,12718.0,1.0,0.0,0.0,1030.0,71.0,,,周,15.0,0.0,1.0
484,1085.0,5.0,,0.0,100181.0,1.0,0.0,0.0,,,,,周,15.0,10.0,0.0
485,1046.0,5.0,,0.0,100416.0,1.0,0.0,0.0,0.0,0.0,1076.0,1121.0,周,15.0,0.0,1.0
486,,,,0.0,,,0.0,0.0,0.0,0.0,,1131.0,周,15.0,0.0,1.0
487,999.0,1.0,,0.0,11143.0,1.0,0.0,0.0,999.0,69.0,,,周,15.0,10.0,1.0
488,1052.0,5.0,,0.0,12718.0,1.0,0.0,0.0,0.0,0.0,1082.0,,周,15.0,0.0,1.0
489,976.0,22.0,,0.0,11903.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
490,,,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
491,1098.0,1.0,,0.0,12726.0,1.0,0.0,0.0,1098.0,77.0,,,周,15.0,0.0,1.0
492,1085.0,29.0,,0.0,12709.0,1.0,0.0,0.0,0.0,0.0,1109.0,,周,15.0,0.0,1.0
493,1021.0,11.0,3243.0,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,1.0
494,1082.0,5.0,,0.0,12801.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
495,,,,0.0,11574.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
496,979.0,23.0,,0.0,12704.0,1.0,0.0,0.0,0.0,0.0,,1044.0,周,15.0,0.0,1.0
497,,,,0.0,12819.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,10.0,1.0
498,1046.0,5.0,,0.0,13047.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,0.0,1.0
499,978.0,14.0,,0.0,11903.0,1.0,0.0,0.0,0.0,0.0,1013.0,1024.0,周,15.0,0.0,1.0
500,,,,0.0,,,0.0,0.0,0.0,0.0,,,周,15.0,0.0,0.0
501,1091.0,5.0,,0.0,12886.0,1.0,0.0,0.0,0.0,0.0,1119.0,,周,15.0,0.0,1.0
502,1105.0,5.0,,0.0,12716.0,1.0,0.0,0.0,0.0,0.0,1135.0,1164.0,周,15.0,0.0,1.0
503,1082.0,12.0,488.0,0.0,12718.0,1.0,0.0,0.0,,60.0,,,周,15.0,0.0,1.0
504,1017.0,1.0,,0.0,100456.0,1.0,0.0,0.0,1017.0,57.0,,,周,15.0,10.0,1.0
505,1076.0,5.0,,0.0,12819.0,1.0,0.0,0.0,0.0,0.0,1106.0,1161.0,周,15.0,10.0,1.0
506,923.0,1.0,,0.0,14158.0,1.0,0.0,0.0,923.0,77.0,,,周,15.0,0.0,1.0
507,1035.0,5.0,,0.0,12819.0,1.0,0.0,0.0,0.0,0.0,,,周,15.0,10.0,0.0
